Bundesland;Bildung;Altersgr;ErwerbStatus;GeimpftGenesen;Anz
Burgenland;Pflichtschule;25 - 34;aktiv;IMPF;611
Burgenland;Pflichtschule;25 - 34;aktiv;IMPF + GEN;285
Burgenland;Pflichtschule;25 - 34;aktiv;GEN;396
Burgenland;Pflichtschule;25 - 34;aktiv;NICHTS;472
Burgenland;Pflichtschule;25 - 34;inaktiv;IMPF;471
Burgenland;Pflichtschule;25 - 34;inaktiv;IMPF + GEN;173
Burgenland;Pflichtschule;25 - 34;inaktiv;GEN;303
Burgenland;Pflichtschule;25 - 34;inaktiv;NICHTS;456
Burgenland;Pflichtschule;35 - 44;aktiv;IMPF;1170
Burgenland;Pflichtschule;35 - 44;aktiv;IMPF + GEN;597
Burgenland;Pflichtschule;35 - 44;aktiv;GEN;532
Burgenland;Pflichtschule;35 - 44;aktiv;NICHTS;531
Burgenland;Pflichtschule;35 - 44;inaktiv;IMPF;549
Burgenland;Pflichtschule;35 - 44;inaktiv;IMPF + GEN;199
Burgenland;Pflichtschule;35 - 44;inaktiv;GEN;253
Burgenland;Pflichtschule;35 - 44;inaktiv;NICHTS;425
Burgenland;Pflichtschule;45 - 54;aktiv;IMPF;2010
Burgenland;Pflichtschule;45 - 54;aktiv;IMPF + GEN;932
Burgenland;Pflichtschule;45 - 54;aktiv;GEN;575
Burgenland;Pflichtschule;45 - 54;aktiv;NICHTS;688
Burgenland;Pflichtschule;45 - 54;inaktiv;IMPF;835
Burgenland;Pflichtschule;45 - 54;inaktiv;IMPF + GEN;206
Burgenland;Pflichtschule;45 - 54;inaktiv;GEN;188
Burgenland;Pflichtschule;45 - 54;inaktiv;NICHTS;421
Burgenland;Pflichtschule;55 - 64;aktiv;IMPF;2023
Burgenland;Pflichtschule;55 - 64;aktiv;IMPF + GEN;787
Burgenland;Pflichtschule;55 - 64;aktiv;GEN;239
Burgenland;Pflichtschule;55 - 64;aktiv;NICHTS;385
Burgenland;Pflichtschule;55 - 64;inaktiv;IMPF;3781
Burgenland;Pflichtschule;55 - 64;inaktiv;IMPF + GEN;924
Burgenland;Pflichtschule;55 - 64;inaktiv;GEN;275
Burgenland;Pflichtschule;55 - 64;inaktiv;NICHTS;812
Burgenland;Lehrabschluss/BMS;25 - 34;aktiv;IMPF;4194
Burgenland;Lehrabschluss/BMS;25 - 34;aktiv;IMPF + GEN;2475
Burgenland;Lehrabschluss/BMS;25 - 34;aktiv;GEN;2177
Burgenland;Lehrabschluss/BMS;25 - 34;aktiv;NICHTS;1828
Burgenland;Lehrabschluss/BMS;25 - 34;inaktiv;IMPF;868
Burgenland;Lehrabschluss/BMS;25 - 34;inaktiv;IMPF + GEN;341
Burgenland;Lehrabschluss/BMS;25 - 34;inaktiv;GEN;505
Burgenland;Lehrabschluss/BMS;25 - 34;inaktiv;NICHTS;647
Burgenland;Lehrabschluss/BMS;35 - 44;aktiv;IMPF;6354
Burgenland;Lehrabschluss/BMS;35 - 44;aktiv;IMPF + GEN;3998
Burgenland;Lehrabschluss/BMS;35 - 44;aktiv;GEN;2712
Burgenland;Lehrabschluss/BMS;35 - 44;aktiv;NICHTS;2185
Burgenland;Lehrabschluss/BMS;35 - 44;inaktiv;IMPF;979
Burgenland;Lehrabschluss/BMS;35 - 44;inaktiv;IMPF + GEN;358
Burgenland;Lehrabschluss/BMS;35 - 44;inaktiv;GEN;510
Burgenland;Lehrabschluss/BMS;35 - 44;inaktiv;NICHTS;671
Burgenland;Lehrabschluss/BMS;45 - 54;aktiv;IMPF;10611
Burgenland;Lehrabschluss/BMS;45 - 54;aktiv;IMPF + GEN;5493
Burgenland;Lehrabschluss/BMS;45 - 54;aktiv;GEN;2350
Burgenland;Lehrabschluss/BMS;45 - 54;aktiv;NICHTS;2273
Burgenland;Lehrabschluss/BMS;45 - 54;inaktiv;IMPF;1681
Burgenland;Lehrabschluss/BMS;45 - 54;inaktiv;IMPF + GEN;448
Burgenland;Lehrabschluss/BMS;45 - 54;inaktiv;GEN;373
Burgenland;Lehrabschluss/BMS;45 - 54;inaktiv;NICHTS;728
Burgenland;Lehrabschluss/BMS;55 - 64;aktiv;IMPF;9015
Burgenland;Lehrabschluss/BMS;55 - 64;aktiv;IMPF + GEN;3759
Burgenland;Lehrabschluss/BMS;55 - 64;aktiv;GEN;1071
Burgenland;Lehrabschluss/BMS;55 - 64;aktiv;NICHTS;1453
Burgenland;Lehrabschluss/BMS;55 - 64;inaktiv;IMPF;8581
Burgenland;Lehrabschluss/BMS;55 - 64;inaktiv;IMPF + GEN;2165
Burgenland;Lehrabschluss/BMS;55 - 64;inaktiv;GEN;625
Burgenland;Lehrabschluss/BMS;55 - 64;inaktiv;NICHTS;1655
Burgenland;BHS/AHS/Kolleg;25 - 34;aktiv;IMPF;2300
Burgenland;BHS/AHS/Kolleg;25 - 34;aktiv;IMPF + GEN;1845
Burgenland;BHS/AHS/Kolleg;25 - 34;aktiv;GEN;939
Burgenland;BHS/AHS/Kolleg;25 - 34;aktiv;NICHTS;596
Burgenland;BHS/AHS/Kolleg;25 - 34;inaktiv;IMPF;505
Burgenland;BHS/AHS/Kolleg;25 - 34;inaktiv;IMPF + GEN;277
Burgenland;BHS/AHS/Kolleg;25 - 34;inaktiv;GEN;231
Burgenland;BHS/AHS/Kolleg;25 - 34;inaktiv;NICHTS;235
Burgenland;BHS/AHS/Kolleg;35 - 44;aktiv;IMPF;2646
Burgenland;BHS/AHS/Kolleg;35 - 44;aktiv;IMPF + GEN;2160
Burgenland;BHS/AHS/Kolleg;35 - 44;aktiv;GEN;1015
Burgenland;BHS/AHS/Kolleg;35 - 44;aktiv;NICHTS;739
Burgenland;BHS/AHS/Kolleg;35 - 44;inaktiv;IMPF;355
Burgenland;BHS/AHS/Kolleg;35 - 44;inaktiv;IMPF + GEN;178
Burgenland;BHS/AHS/Kolleg;35 - 44;inaktiv;GEN;199
Burgenland;BHS/AHS/Kolleg;35 - 44;inaktiv;NICHTS;237
Burgenland;BHS/AHS/Kolleg;45 - 54;aktiv;IMPF;3459
Burgenland;BHS/AHS/Kolleg;45 - 54;aktiv;IMPF + GEN;2025
Burgenland;BHS/AHS/Kolleg;45 - 54;aktiv;GEN;711
Burgenland;BHS/AHS/Kolleg;45 - 54;aktiv;NICHTS;651
Burgenland;BHS/AHS/Kolleg;45 - 54;inaktiv;IMPF;345
Burgenland;BHS/AHS/Kolleg;45 - 54;inaktiv;IMPF + GEN;110
Burgenland;BHS/AHS/Kolleg;45 - 54;inaktiv;GEN;102
Burgenland;BHS/AHS/Kolleg;45 - 54;inaktiv;NICHTS;174
Burgenland;BHS/AHS/Kolleg;55 - 64;aktiv;IMPF;2541
Burgenland;BHS/AHS/Kolleg;55 - 64;aktiv;IMPF + GEN;1040
Burgenland;BHS/AHS/Kolleg;55 - 64;aktiv;GEN;289
Burgenland;BHS/AHS/Kolleg;55 - 64;aktiv;NICHTS;400
Burgenland;BHS/AHS/Kolleg;55 - 64;inaktiv;IMPF;1292
Burgenland;BHS/AHS/Kolleg;55 - 64;inaktiv;IMPF + GEN;346
Burgenland;BHS/AHS/Kolleg;55 - 64;inaktiv;GEN;111
Burgenland;BHS/AHS/Kolleg;55 - 64;inaktiv;NICHTS;342
Burgenland;Akademie/Hochschule;25 - 34;aktiv;IMPF;2074
Burgenland;Akademie/Hochschule;25 - 34;aktiv;IMPF + GEN;1872
Burgenland;Akademie/Hochschule;25 - 34;aktiv;GEN;567
Burgenland;Akademie/Hochschule;25 - 34;aktiv;NICHTS;358
Burgenland;Akademie/Hochschule;25 - 34;inaktiv;IMPF;387
Burgenland;Akademie/Hochschule;25 - 34;inaktiv;IMPF + GEN;226
Burgenland;Akademie/Hochschule;25 - 34;inaktiv;GEN;170
Burgenland;Akademie/Hochschule;25 - 34;inaktiv;NICHTS;139
Burgenland;Akademie/Hochschule;35 - 44;aktiv;IMPF;2558
Burgenland;Akademie/Hochschule;35 - 44;aktiv;IMPF + GEN;2336
Burgenland;Akademie/Hochschule;35 - 44;aktiv;GEN;759
Burgenland;Akademie/Hochschule;35 - 44;aktiv;NICHTS;507
Burgenland;Akademie/Hochschule;35 - 44;inaktiv;IMPF;353
Burgenland;Akademie/Hochschule;35 - 44;inaktiv;IMPF + GEN;175
Burgenland;Akademie/Hochschule;35 - 44;inaktiv;GEN;164
Burgenland;Akademie/Hochschule;35 - 44;inaktiv;NICHTS;206
Burgenland;Akademie/Hochschule;45 - 54;aktiv;IMPF;2778
Burgenland;Akademie/Hochschule;45 - 54;aktiv;IMPF + GEN;1922
Burgenland;Akademie/Hochschule;45 - 54;aktiv;GEN;498
Burgenland;Akademie/Hochschule;45 - 54;aktiv;NICHTS;435
Burgenland;Akademie/Hochschule;45 - 54;inaktiv;IMPF;203
Burgenland;Akademie/Hochschule;45 - 54;inaktiv;IMPF + GEN;60
Burgenland;Akademie/Hochschule;45 - 54;inaktiv;GEN;57
Burgenland;Akademie/Hochschule;45 - 54;inaktiv;NICHTS;98
Burgenland;Akademie/Hochschule;55 - 64;aktiv;IMPF;2335
Burgenland;Akademie/Hochschule;55 - 64;aktiv;IMPF + GEN;1120
Burgenland;Akademie/Hochschule;55 - 64;aktiv;GEN;216
Burgenland;Akademie/Hochschule;55 - 64;aktiv;NICHTS;290
Burgenland;Akademie/Hochschule;55 - 64;inaktiv;IMPF;619
Burgenland;Akademie/Hochschule;55 - 64;inaktiv;IMPF + GEN;143
Burgenland;Akademie/Hochschule;55 - 64;inaktiv;GEN;52
Burgenland;Akademie/Hochschule;55 - 64;inaktiv;NICHTS;162
Burgenland;Unknown;25 - 34;aktiv;IMPF + GEN;3
Burgenland;Unknown;25 - 34;aktiv;NICHTS;1
Burgenland;Unknown;25 - 34;inaktiv;IMPF;8
Burgenland;Unknown;25 - 34;inaktiv;GEN;1
Burgenland;Unknown;25 - 34;inaktiv;NICHTS;4
Burgenland;Unknown;35 - 44;aktiv;IMPF;3
Burgenland;Unknown;35 - 44;aktiv;GEN;2
Burgenland;Unknown;35 - 44;aktiv;NICHTS;2
Burgenland;Unknown;35 - 44;inaktiv;IMPF;2
Burgenland;Unknown;35 - 44;inaktiv;IMPF + GEN;1
Burgenland;Unknown;35 - 44;inaktiv;GEN;2
Burgenland;Unknown;35 - 44;inaktiv;NICHTS;6
Burgenland;Unknown;45 - 54;aktiv;IMPF;1
Burgenland;Unknown;45 - 54;aktiv;IMPF + GEN;1
Burgenland;Unknown;45 - 54;aktiv;GEN;3
Burgenland;Unknown;45 - 54;aktiv;NICHTS;1
Burgenland;Unknown;45 - 54;inaktiv;IMPF;2
Burgenland;Unknown;45 - 54;inaktiv;GEN;1
Burgenland;Unknown;45 - 54;inaktiv;NICHTS;4
Burgenland;Unknown;55 - 64;aktiv;NICHTS;1
Burgenland;Unknown;55 - 64;inaktiv;IMPF;1
Burgenland;Unknown;55 - 64;inaktiv;NICHTS;1
Kärnten;Pflichtschule;25 - 34;aktiv;IMPF;1835
Kärnten;Pflichtschule;25 - 34;aktiv;IMPF + GEN;534
Kärnten;Pflichtschule;25 - 34;aktiv;GEN;1254
Kärnten;Pflichtschule;25 - 34;aktiv;NICHTS;1620
Kärnten;Pflichtschule;25 - 34;inaktiv;IMPF;1127
Kärnten;Pflichtschule;25 - 34;inaktiv;IMPF + GEN;271
Kärnten;Pflichtschule;25 - 34;inaktiv;GEN;636
Kärnten;Pflichtschule;25 - 34;inaktiv;NICHTS;1364
Kärnten;Pflichtschule;35 - 44;aktiv;IMPF;2239
Kärnten;Pflichtschule;35 - 44;aktiv;IMPF + GEN;728
Kärnten;Pflichtschule;35 - 44;aktiv;GEN;1281
Kärnten;Pflichtschule;35 - 44;aktiv;NICHTS;1484
Kärnten;Pflichtschule;35 - 44;inaktiv;IMPF;1112
Kärnten;Pflichtschule;35 - 44;inaktiv;IMPF + GEN;248
Kärnten;Pflichtschule;35 - 44;inaktiv;GEN;518
Kärnten;Pflichtschule;35 - 44;inaktiv;NICHTS;1058
Kärnten;Pflichtschule;45 - 54;aktiv;IMPF;2963
Kärnten;Pflichtschule;45 - 54;aktiv;IMPF + GEN;786
Kärnten;Pflichtschule;45 - 54;aktiv;GEN;928
Kärnten;Pflichtschule;45 - 54;aktiv;NICHTS;1404
Kärnten;Pflichtschule;45 - 54;inaktiv;IMPF;1640
Kärnten;Pflichtschule;45 - 54;inaktiv;IMPF + GEN;265
Kärnten;Pflichtschule;45 - 54;inaktiv;GEN;380
Kärnten;Pflichtschule;45 - 54;inaktiv;NICHTS;942
Kärnten;Pflichtschule;55 - 64;aktiv;IMPF;2587
Kärnten;Pflichtschule;55 - 64;aktiv;IMPF + GEN;590
Kärnten;Pflichtschule;55 - 64;aktiv;GEN;520
Kärnten;Pflichtschule;55 - 64;aktiv;NICHTS;921
Kärnten;Pflichtschule;55 - 64;inaktiv;IMPF;4498
Kärnten;Pflichtschule;55 - 64;inaktiv;IMPF + GEN;632
Kärnten;Pflichtschule;55 - 64;inaktiv;GEN;631
Kärnten;Pflichtschule;55 - 64;inaktiv;NICHTS;1870
Kärnten;Lehrabschluss/BMS;25 - 34;aktiv;IMPF;6997
Kärnten;Lehrabschluss/BMS;25 - 34;aktiv;IMPF + GEN;2908
Kärnten;Lehrabschluss/BMS;25 - 34;aktiv;GEN;6148
Kärnten;Lehrabschluss/BMS;25 - 34;aktiv;NICHTS;5612
Kärnten;Lehrabschluss/BMS;25 - 34;inaktiv;IMPF;1604
Kärnten;Lehrabschluss/BMS;25 - 34;inaktiv;IMPF + GEN;437
Kärnten;Lehrabschluss/BMS;25 - 34;inaktiv;GEN;1520
Kärnten;Lehrabschluss/BMS;25 - 34;inaktiv;NICHTS;1860
Kärnten;Lehrabschluss/BMS;35 - 44;aktiv;IMPF;9946
Kärnten;Lehrabschluss/BMS;35 - 44;aktiv;IMPF + GEN;4335
Kärnten;Lehrabschluss/BMS;35 - 44;aktiv;GEN;6474
Kärnten;Lehrabschluss/BMS;35 - 44;aktiv;NICHTS;6086
Kärnten;Lehrabschluss/BMS;35 - 44;inaktiv;IMPF;1822
Kärnten;Lehrabschluss/BMS;35 - 44;inaktiv;IMPF + GEN;438
Kärnten;Lehrabschluss/BMS;35 - 44;inaktiv;GEN;1161
Kärnten;Lehrabschluss/BMS;35 - 44;inaktiv;NICHTS;1660
Kärnten;Lehrabschluss/BMS;45 - 54;aktiv;IMPF;17969
Kärnten;Lehrabschluss/BMS;45 - 54;aktiv;IMPF + GEN;6235
Kärnten;Lehrabschluss/BMS;45 - 54;aktiv;GEN;5773
Kärnten;Lehrabschluss/BMS;45 - 54;aktiv;NICHTS;6747
Kärnten;Lehrabschluss/BMS;45 - 54;inaktiv;IMPF;3593
Kärnten;Lehrabschluss/BMS;45 - 54;inaktiv;IMPF + GEN;661
Kärnten;Lehrabschluss/BMS;45 - 54;inaktiv;GEN;988
Kärnten;Lehrabschluss/BMS;45 - 54;inaktiv;NICHTS;2024
Kärnten;Lehrabschluss/BMS;55 - 64;aktiv;IMPF;16305
Kärnten;Lehrabschluss/BMS;55 - 64;aktiv;IMPF + GEN;4705
Kärnten;Lehrabschluss/BMS;55 - 64;aktiv;GEN;3183
Kärnten;Lehrabschluss/BMS;55 - 64;aktiv;NICHTS;4590
Kärnten;Lehrabschluss/BMS;55 - 64;inaktiv;IMPF;16880
Kärnten;Lehrabschluss/BMS;55 - 64;inaktiv;IMPF + GEN;2846
Kärnten;Lehrabschluss/BMS;55 - 64;inaktiv;GEN;2228
Kärnten;Lehrabschluss/BMS;55 - 64;inaktiv;NICHTS;5005
Kärnten;BHS/AHS/Kolleg;25 - 34;aktiv;IMPF;4023
Kärnten;BHS/AHS/Kolleg;25 - 34;aktiv;IMPF + GEN;2136
Kärnten;BHS/AHS/Kolleg;25 - 34;aktiv;GEN;2370
Kärnten;BHS/AHS/Kolleg;25 - 34;aktiv;NICHTS;2119
Kärnten;BHS/AHS/Kolleg;25 - 34;inaktiv;IMPF;943
Kärnten;BHS/AHS/Kolleg;25 - 34;inaktiv;IMPF + GEN;350
Kärnten;BHS/AHS/Kolleg;25 - 34;inaktiv;GEN;624
Kärnten;BHS/AHS/Kolleg;25 - 34;inaktiv;NICHTS;725
Kärnten;BHS/AHS/Kolleg;35 - 44;aktiv;IMPF;4360
Kärnten;BHS/AHS/Kolleg;35 - 44;aktiv;IMPF + GEN;2284
Kärnten;BHS/AHS/Kolleg;35 - 44;aktiv;GEN;2336
Kärnten;BHS/AHS/Kolleg;35 - 44;aktiv;NICHTS;2038
Kärnten;BHS/AHS/Kolleg;35 - 44;inaktiv;IMPF;565
Kärnten;BHS/AHS/Kolleg;35 - 44;inaktiv;IMPF + GEN;191
Kärnten;BHS/AHS/Kolleg;35 - 44;inaktiv;GEN;347
Kärnten;BHS/AHS/Kolleg;35 - 44;inaktiv;NICHTS;458
Kärnten;BHS/AHS/Kolleg;45 - 54;aktiv;IMPF;5305
Kärnten;BHS/AHS/Kolleg;45 - 54;aktiv;IMPF + GEN;2295
Kärnten;BHS/AHS/Kolleg;45 - 54;aktiv;GEN;1492
Kärnten;BHS/AHS/Kolleg;45 - 54;aktiv;NICHTS;1595
Kärnten;BHS/AHS/Kolleg;45 - 54;inaktiv;IMPF;633
Kärnten;BHS/AHS/Kolleg;45 - 54;inaktiv;IMPF + GEN;144
Kärnten;BHS/AHS/Kolleg;45 - 54;inaktiv;GEN;173
Kärnten;BHS/AHS/Kolleg;45 - 54;inaktiv;NICHTS;360
Kärnten;BHS/AHS/Kolleg;55 - 64;aktiv;IMPF;4377
Kärnten;BHS/AHS/Kolleg;55 - 64;aktiv;IMPF + GEN;1454
Kärnten;BHS/AHS/Kolleg;55 - 64;aktiv;GEN;643
Kärnten;BHS/AHS/Kolleg;55 - 64;aktiv;NICHTS;982
Kärnten;BHS/AHS/Kolleg;55 - 64;inaktiv;IMPF;2440
Kärnten;BHS/AHS/Kolleg;55 - 64;inaktiv;IMPF + GEN;423
Kärnten;BHS/AHS/Kolleg;55 - 64;inaktiv;GEN;259
Kärnten;BHS/AHS/Kolleg;55 - 64;inaktiv;NICHTS;629
Kärnten;Akademie/Hochschule;25 - 34;aktiv;IMPF;3926
Kärnten;Akademie/Hochschule;25 - 34;aktiv;IMPF + GEN;2556
Kärnten;Akademie/Hochschule;25 - 34;aktiv;GEN;1710
Kärnten;Akademie/Hochschule;25 - 34;aktiv;NICHTS;1407
Kärnten;Akademie/Hochschule;25 - 34;inaktiv;IMPF;793
Kärnten;Akademie/Hochschule;25 - 34;inaktiv;IMPF + GEN;360
Kärnten;Akademie/Hochschule;25 - 34;inaktiv;GEN;510
Kärnten;Akademie/Hochschule;25 - 34;inaktiv;NICHTS;556
Kärnten;Akademie/Hochschule;35 - 44;aktiv;IMPF;5253
Kärnten;Akademie/Hochschule;35 - 44;aktiv;IMPF + GEN;3374
Kärnten;Akademie/Hochschule;35 - 44;aktiv;GEN;2092
Kärnten;Akademie/Hochschule;35 - 44;aktiv;NICHTS;1740
Kärnten;Akademie/Hochschule;35 - 44;inaktiv;IMPF;681
Kärnten;Akademie/Hochschule;35 - 44;inaktiv;IMPF + GEN;240
Kärnten;Akademie/Hochschule;35 - 44;inaktiv;GEN;363
Kärnten;Akademie/Hochschule;35 - 44;inaktiv;NICHTS;472
Kärnten;Akademie/Hochschule;45 - 54;aktiv;IMPF;5689
Kärnten;Akademie/Hochschule;45 - 54;aktiv;IMPF + GEN;2874
Kärnten;Akademie/Hochschule;45 - 54;aktiv;GEN;1386
Kärnten;Akademie/Hochschule;45 - 54;aktiv;NICHTS;1376
Kärnten;Akademie/Hochschule;45 - 54;inaktiv;IMPF;501
Kärnten;Akademie/Hochschule;45 - 54;inaktiv;IMPF + GEN;85
Kärnten;Akademie/Hochschule;45 - 54;inaktiv;GEN;126
Kärnten;Akademie/Hochschule;45 - 54;inaktiv;NICHTS;275
Kärnten;Akademie/Hochschule;55 - 64;aktiv;IMPF;5190
Kärnten;Akademie/Hochschule;55 - 64;aktiv;IMPF + GEN;2037
Kärnten;Akademie/Hochschule;55 - 64;aktiv;GEN;614
Kärnten;Akademie/Hochschule;55 - 64;aktiv;NICHTS;829
Kärnten;Akademie/Hochschule;55 - 64;inaktiv;IMPF;1482
Kärnten;Akademie/Hochschule;55 - 64;inaktiv;IMPF + GEN;299
Kärnten;Akademie/Hochschule;55 - 64;inaktiv;GEN;163
Kärnten;Akademie/Hochschule;55 - 64;inaktiv;NICHTS;375
Kärnten;Unknown;25 - 34;aktiv;IMPF;8
Kärnten;Unknown;25 - 34;aktiv;IMPF + GEN;1
Kärnten;Unknown;25 - 34;aktiv;GEN;2
Kärnten;Unknown;25 - 34;aktiv;NICHTS;6
Kärnten;Unknown;25 - 34;inaktiv;IMPF;8
Kärnten;Unknown;25 - 34;inaktiv;IMPF + GEN;1
Kärnten;Unknown;25 - 34;inaktiv;GEN;4
Kärnten;Unknown;25 - 34;inaktiv;NICHTS;17
Kärnten;Unknown;35 - 44;aktiv;IMPF;3
Kärnten;Unknown;35 - 44;aktiv;IMPF + GEN;1
Kärnten;Unknown;35 - 44;aktiv;GEN;1
Kärnten;Unknown;35 - 44;aktiv;NICHTS;4
Kärnten;Unknown;35 - 44;inaktiv;IMPF;8
Kärnten;Unknown;35 - 44;inaktiv;IMPF + GEN;1
Kärnten;Unknown;35 - 44;inaktiv;GEN;5
Kärnten;Unknown;35 - 44;inaktiv;NICHTS;11
Kärnten;Unknown;45 - 54;aktiv;IMPF;1
Kärnten;Unknown;45 - 54;aktiv;IMPF + GEN;1
Kärnten;Unknown;45 - 54;aktiv;GEN;2
Kärnten;Unknown;45 - 54;aktiv;NICHTS;3
Kärnten;Unknown;45 - 54;inaktiv;IMPF;5
Kärnten;Unknown;45 - 54;inaktiv;NICHTS;1
Kärnten;Unknown;55 - 64;aktiv;IMPF;1
Kärnten;Unknown;55 - 64;aktiv;GEN;1
Kärnten;Unknown;55 - 64;aktiv;NICHTS;2
Kärnten;Unknown;55 - 64;inaktiv;IMPF;10
Kärnten;Unknown;55 - 64;inaktiv;NICHTS;3
Niederösterreich;Pflichtschule;25 - 34;aktiv;IMPF;5558
Niederösterreich;Pflichtschule;25 - 34;aktiv;IMPF + GEN;2397
Niederösterreich;Pflichtschule;25 - 34;aktiv;GEN;3654
Niederösterreich;Pflichtschule;25 - 34;aktiv;NICHTS;3741
Niederösterreich;Pflichtschule;25 - 34;inaktiv;IMPF;3686
Niederösterreich;Pflichtschule;25 - 34;inaktiv;IMPF + GEN;1220
Niederösterreich;Pflichtschule;25 - 34;inaktiv;GEN;2199
Niederösterreich;Pflichtschule;25 - 34;inaktiv;NICHTS;3241
Niederösterreich;Pflichtschule;35 - 44;aktiv;IMPF;8202
Niederösterreich;Pflichtschule;35 - 44;aktiv;IMPF + GEN;3805
Niederösterreich;Pflichtschule;35 - 44;aktiv;GEN;4333
Niederösterreich;Pflichtschule;35 - 44;aktiv;NICHTS;4236
Niederösterreich;Pflichtschule;35 - 44;inaktiv;IMPF;3428
Niederösterreich;Pflichtschule;35 - 44;inaktiv;IMPF + GEN;1122
Niederösterreich;Pflichtschule;35 - 44;inaktiv;GEN;1804
Niederösterreich;Pflichtschule;35 - 44;inaktiv;NICHTS;2502
Niederösterreich;Pflichtschule;45 - 54;aktiv;IMPF;11415
Niederösterreich;Pflichtschule;45 - 54;aktiv;IMPF + GEN;4523
Niederösterreich;Pflichtschule;45 - 54;aktiv;GEN;3701
Niederösterreich;Pflichtschule;45 - 54;aktiv;NICHTS;4234
Niederösterreich;Pflichtschule;45 - 54;inaktiv;IMPF;4458
Niederösterreich;Pflichtschule;45 - 54;inaktiv;IMPF + GEN;1135
Niederösterreich;Pflichtschule;45 - 54;inaktiv;GEN;1282
Niederösterreich;Pflichtschule;45 - 54;inaktiv;NICHTS;2456
Niederösterreich;Pflichtschule;55 - 64;aktiv;IMPF;9961
Niederösterreich;Pflichtschule;55 - 64;aktiv;IMPF + GEN;3281
Niederösterreich;Pflichtschule;55 - 64;aktiv;GEN;2021
Niederösterreich;Pflichtschule;55 - 64;aktiv;NICHTS;2789
Niederösterreich;Pflichtschule;55 - 64;inaktiv;IMPF;14727
Niederösterreich;Pflichtschule;55 - 64;inaktiv;IMPF + GEN;3166
Niederösterreich;Pflichtschule;55 - 64;inaktiv;GEN;1964
Niederösterreich;Pflichtschule;55 - 64;inaktiv;NICHTS;4816
Niederösterreich;Lehrabschluss/BMS;25 - 34;aktiv;IMPF;24628
Niederösterreich;Lehrabschluss/BMS;25 - 34;aktiv;IMPF + GEN;14458
Niederösterreich;Lehrabschluss/BMS;25 - 34;aktiv;GEN;16738
Niederösterreich;Lehrabschluss/BMS;25 - 34;aktiv;NICHTS;12169
Niederösterreich;Lehrabschluss/BMS;25 - 34;inaktiv;IMPF;4506
Niederösterreich;Lehrabschluss/BMS;25 - 34;inaktiv;IMPF + GEN;1972
Niederösterreich;Lehrabschluss/BMS;25 - 34;inaktiv;GEN;4093
Niederösterreich;Lehrabschluss/BMS;25 - 34;inaktiv;NICHTS;3688
Niederösterreich;Lehrabschluss/BMS;35 - 44;aktiv;IMPF;32188
Niederösterreich;Lehrabschluss/BMS;35 - 44;aktiv;IMPF + GEN;20134
Niederösterreich;Lehrabschluss/BMS;35 - 44;aktiv;GEN;18503
Niederösterreich;Lehrabschluss/BMS;35 - 44;aktiv;NICHTS;13023
Niederösterreich;Lehrabschluss/BMS;35 - 44;inaktiv;IMPF;4442
Niederösterreich;Lehrabschluss/BMS;35 - 44;inaktiv;IMPF + GEN;1699
Niederösterreich;Lehrabschluss/BMS;35 - 44;inaktiv;GEN;2725
Niederösterreich;Lehrabschluss/BMS;35 - 44;inaktiv;NICHTS;3016
Niederösterreich;Lehrabschluss/BMS;45 - 54;aktiv;IMPF;55581
Niederösterreich;Lehrabschluss/BMS;45 - 54;aktiv;IMPF + GEN;27476
Niederösterreich;Lehrabschluss/BMS;45 - 54;aktiv;GEN;16443
Niederösterreich;Lehrabschluss/BMS;45 - 54;aktiv;NICHTS;14807
Niederösterreich;Lehrabschluss/BMS;45 - 54;inaktiv;IMPF;7563
Niederösterreich;Lehrabschluss/BMS;45 - 54;inaktiv;IMPF + GEN;1895
Niederösterreich;Lehrabschluss/BMS;45 - 54;inaktiv;GEN;2046
Niederösterreich;Lehrabschluss/BMS;45 - 54;inaktiv;NICHTS;3463
Niederösterreich;Lehrabschluss/BMS;55 - 64;aktiv;IMPF;49874
Niederösterreich;Lehrabschluss/BMS;55 - 64;aktiv;IMPF + GEN;19878
Niederösterreich;Lehrabschluss/BMS;55 - 64;aktiv;GEN;8195
Niederösterreich;Lehrabschluss/BMS;55 - 64;aktiv;NICHTS;10028
Niederösterreich;Lehrabschluss/BMS;55 - 64;inaktiv;IMPF;41357
Niederösterreich;Lehrabschluss/BMS;55 - 64;inaktiv;IMPF + GEN;10022
Niederösterreich;Lehrabschluss/BMS;55 - 64;inaktiv;GEN;4444
Niederösterreich;Lehrabschluss/BMS;55 - 64;inaktiv;NICHTS;9371
Niederösterreich;BHS/AHS/Kolleg;25 - 34;aktiv;IMPF;13999
Niederösterreich;BHS/AHS/Kolleg;25 - 34;aktiv;IMPF + GEN;10645
Niederösterreich;BHS/AHS/Kolleg;25 - 34;aktiv;GEN;6226
Niederösterreich;BHS/AHS/Kolleg;25 - 34;aktiv;NICHTS;3955
Niederösterreich;BHS/AHS/Kolleg;25 - 34;inaktiv;IMPF;2868
Niederösterreich;BHS/AHS/Kolleg;25 - 34;inaktiv;IMPF + GEN;1613
Niederösterreich;BHS/AHS/Kolleg;25 - 34;inaktiv;GEN;1703
Niederösterreich;BHS/AHS/Kolleg;25 - 34;inaktiv;NICHTS;1535
Niederösterreich;BHS/AHS/Kolleg;35 - 44;aktiv;IMPF;15064
